id_registro,id_usuario,id_contexto,fecha_hora,valencia,activacion,comentario,comentario_limpio,valencia_limpia,error_conversion_valencia,valencia_valida,error_rango_valencia,activacion_limpia,error_conversion_activacion,activacion_valida,error_rango_activacion,fecha_hora_limpia,error_fecha,id_usuario_limpio,error_usuario,usuario_valido,id_contexto_limpio,error_contexto,contexto_valido,duplicado_id_registro,error_duplicado,duplicado_fila_completa,cantidad_errores,registro_valido
3141,7,4,2026-04-15 10:34,0.38,0.48,Se mostró motivado durante la tarea,Se mostró motivado durante la tarea,0.38,,True,,0.48,,True,,2026-04-15 10:34:00,,7,,True,4,,True,False,,False,0,True
181,8,5,2026-05-18 16:05,-0.37,0.55,Se bloqueó durante la ejecución del código,Se bloqueó durante la ejecución del código,-0.37,,True,,0.55,,True,,2026-05-18 16:05:00,,8,,True,5,,True,False,,False,0,True
5522,9,6,2026-05-07 10:04,0.45,0.59,Recibió una devolución positiva,Recibió una devolución positiva,0.45,,True,,0.59,,True,,2026-05-07 10:04:00,,9,,True,6,,True,False,,False,0,True
5083,10,7,2026-04-30 10:23,-0.23,0.55,Registró una respuesta breve,Registró una respuesta breve,-0.23,,True,,0.55,,True,,2026-04-30 10:23:00,,10,,True,7,,True,False,,False,0,True
2584,11,8,2026-04-26 08:55,-0.31,0.31,No logró completar la actividad a tiempo,No logró completar la actividad a tiempo,-0.31,,True,,0.31,,True,,2026-04-26 08:55:00,,11,,True,8,,True,False,,False,0,True
4389,12,9,2026-04-24 10:33,0.34,-0.39,Se mostró motivado durante la tarea,Se mostró motivado durante la tarea,0.34,,True,,-0.39,,True,,2026-04-24 10:33:00,,12,,True,9,,True,False,,False,0,True
2038,13,10,2026-04-22 10:07,0.13,0.04,Revisó materiales del curso,Revisó materiales del curso,0.13,,True,,0.04,,True,,2026-04-22 10:07:00,,13,,True,10,,True,False,,False,0,True
1329,14,11,2026-04-10 14:34,0.13,-0.45,Completó una etapa intermedia,Completó una etapa intermedia,0.13,,True,,-0.45,,True,,2026-04-10 14:34:00,,14,,True,11,,True,False,,False,0,True
4697,15,12,2026-05-17 15:12,0.59,-0.18,Encontró una solución funcional,Encontró una solución funcional,0.59,,True,,-0.18,,True,,2026-05-17 15:12:00,,15,,True,12,,True,False,,False,0,True
568,16,1,2026-05-15 15:11,0.03,0.06,Revisó materiales del curso,Revisó materiales del curso,0.03,,True,,0.06,,True,,2026-05-15 15:11:00,,16,,True,1,,True,False,,False,0,True
5753,17,2,2026-04-14 12:37,0.58,-0.20,Terminó la actividad con seguridad,Terminó la actividad con seguridad,0.58,,True,,-0.2,,True,,2026-04-14 12:37:00,,17,,True,2,,True,False,,False,0,True
1548,18,3,2026-05-22 12:08,-0.52,0.56,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.52,,True,,0.56,,True,,2026-05-22 12:08:00,,18,,True,3,,True,False,,False,0,True
2432,19,4,2026-04-15 12:23,-0.37,0.46,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.37,,True,,0.46,,True,,2026-04-15 12:23:00,,19,,True,4,,True,False,,False,0,True
1190,20,5,2026-05-24 10:44,0.74,-0.20,Encontró una solución funcional,Encontró una solución funcional,0.74,,True,,-0.2,,True,,2026-05-24 10:44:00,,20,,True,5,,True,False,,False,0,True
3901,21,6,2026-04-25 09:27,0.14,0.75,Registró una respuesta breve,Registró una respuesta breve,0.14,,True,,0.75,,True,,2026-04-25 09:27:00,,21,,True,6,,True,False,,False,0,True
3620,22,7,2026-04-08 14:12,0.33,-0.10,Se mostró motivado durante la tarea,Se mostró motivado durante la tarea,0.33,,True,,-0.1,,True,,2026-04-08 14:12:00,,22,,True,7,,True,False,,False,0,True
5015,23,8,2026-04-04 14:29,0.52,0.62,Terminó la actividad con seguridad,Terminó la actividad con seguridad,0.52,,True,,0.62,,True,,2026-04-04 14:29:00,,23,,True,8,,True,False,,False,0,True
2116,24,9,2026-05-06 12:22,0.17,0.24,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.17,,True,,0.24,,True,,2026-05-06 12:22:00,,24,,True,9,,True,False,,False,0,True
4144,25,10,2026-05-28 15:30,-0.56,0.47,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.56,,True,,0.47,,True,,2026-05-28 15:30:00,,25,,True,10,,True,False,,False,0,True
1865,1,11,2026-05-13 13:44,0.46,-0.07,Comprendió el problema planteado,Comprendió el problema planteado,0.46,,True,,-0.07,,True,,2026-05-13 13:44:00,,1,,True,11,,True,False,,False,0,True
219,2,12,2026-05-22 17:11,0.44,0.65,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.44,,True,,0.65,,True,,2026-05-22 17:11:00,,2,,True,12,,True,False,,False,0,True
4099,3,1,2026-04-11 17:55,0.14,0.14,Realizó la actividad sin comentarios especiales,Realizó la actividad sin comentarios especiales,0.14,,True,,0.14,,True,,2026-04-11 17:55:00,,3,,True,1,,True,False,,False,0,True
1152,4,2,2026-04-12 11:46,0.12,-0.05,Completó una etapa intermedia,Completó una etapa intermedia,0.12,,True,,-0.05,,True,,2026-04-12 11:46:00,,4,,True,2,,True,False,,False,0,True
1377,5,3,2026-04-17 16:48,0.23,0.30,Registró una respuesta breve,Registró una respuesta breve,0.23,,True,,0.3,,True,,2026-04-17 16:48:00,,5,,True,3,,True,False,,False,0,True
4354,6,4,2026-04-15 12:50,0.20,0.52,Revisó materiales del curso,Revisó materiales del curso,0.2,,True,,0.52,,True,,2026-04-15 12:50:00,,6,,True,4,,True,False,,False,0,True
4454,7,5,2026-04-27 10:25,0.31,-0.06,Encontró una solución funcional,Encontró una solución funcional,0.31,,True,,-0.06,,True,,2026-04-27 10:25:00,,7,,True,5,,True,False,,False,0,True
1452,8,6,2026-05-18 10:46,0.97,-0.05,Encontró una solución funcional,Encontró una solución funcional,0.97,,True,,-0.05,,True,,2026-05-18 10:46:00,,8,,True,6,,True,False,,False,0,True
723,9,7,2026-04-14 09:33,0.25,0.57,Registró una respuesta breve,Registró una respuesta breve,0.25,,True,,0.57,,True,,2026-04-14 09:33:00,,9,,True,7,,True,False,,False,0,True
1434,10,8,2026-05-15 15:34,0.51,0.27,Comprendió el problema planteado,Comprendió el problema planteado,0.51,,True,,0.27,,True,,2026-05-15 15:34:00,,10,,True,8,,True,False,,False,0,True
140,11,9,2026-05-26 09:17,-0.73,0.27,Mostró frustración ante errores repetidos,Mostró frustración ante errores repetidos,-0.73,,True,,0.27,,True,,2026-05-26 09:17:00,,11,,True,9,,True,False,,False,0,True
3181,12,10,2026-04-21 17:51,-0.32,0.39,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.32,,True,,0.39,,True,,2026-04-21 17:51:00,,12,,True,10,,True,False,,False,0,True
3714,13,11,2026-04-24 13:04,-0.06,0.57,Revisó materiales del curso,Revisó materiales del curso,-0.06,,True,,0.57,,True,,2026-04-24 13:04:00,,13,,True,11,,True,False,,False,0,True
1413,14,12,2026-05-29 12:52,0.47,0.59,Terminó la actividad con seguridad,Terminó la actividad con seguridad,0.47,,True,,0.59,,True,,2026-05-29 12:52:00,,14,,True,12,,True,False,,False,0,True
4196,15,1,2026-04-19 09:58,-0.12,0.42,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,-0.12,,True,,0.42,,True,,2026-04-19 09:58:00,,15,,True,1,,True,False,,False,0,True
315,16,2,2026-05-01 16:48,-0.10,0.26,Completó una etapa intermedia,Completó una etapa intermedia,-0.1,,True,,0.26,,True,,2026-05-01 16:48:00,,16,,True,2,,True,False,,False,0,True
3052,17,3,2026-05-22 12:14,-0.54,0.69,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.54,,True,,0.69,,True,,2026-05-22 12:14:00,,17,,True,3,,True,False,,False,0,True
1008,18,4,2026-05-23 15:27,-0.51,0.56,Tuvo dificultades para avanzar,Tuvo dificultades para avanzar,-0.51,,True,,0.56,,True,,2026-05-23 15:27:00,,18,,True,4,,True,False,,False,0,True
352,19,5,2026-04-09 14:20,0.29,-0.07,Completó una etapa intermedia,Completó una etapa intermedia,0.29,,True,,-0.07,,True,,2026-04-09 14:20:00,,19,,True,5,,True,False,,False,0,True
5437,20,6,2026-05-13 09:13,0.62,0.19,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.62,,True,,0.19,,True,,2026-05-13 09:13:00,,20,,True,6,,True,False,,False,0,True
1536,21,7,2026-04-22 14:13,0.40,0.71,Terminó la actividad con seguridad,Terminó la actividad con seguridad,0.4,,True,,0.71,,True,,2026-04-22 14:13:00,,21,,True,7,,True,False,,False,0,True
4106,22,8,2026-04-22 08:06,0.45,0.54,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.45,,True,,0.54,,True,,2026-04-22 08:06:00,,22,,True,8,,True,False,,False,0,True
4456,23,9,2026-04-19 16:11,-0.07,0.03,Revisó materiales del curso,Revisó materiales del curso,-0.07,,True,,0.03,,True,,2026-04-19 16:11:00,,23,,True,9,,True,False,,False,0,True
994,24,10,2026-05-03 08:23,0.55,0.15,Comprendió el problema planteado,Comprendió el problema planteado,0.55,,True,,0.15,,True,,2026-05-03 08:23:00,,24,,True,10,,True,False,,False,0,True
3023,25,11,2026-05-03 14:58,-0.24,0.35,Completó una etapa intermedia,Completó una etapa intermedia,-0.24,,True,,0.35,,True,,2026-05-03 14:58:00,,25,,True,11,,True,False,,False,0,True
5788,1,12,2026-05-04 08:47,0.90,0.94,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.9,,True,,0.94,,True,,2026-05-04 08:47:00,,1,,True,12,,True,False,,False,0,True
1674,2,1,2026-04-21 13:58,0.26,0.40,Revisó materiales del curso,Revisó materiales del curso,0.26,,True,,0.4,,True,,2026-04-21 13:58:00,,2,,True,1,,True,False,,False,0,True
768,3,2,2026-04-04 15:34,-0.54,0.89,Se sintió presionado por el tiempo,Se sintió presionado por el tiempo,-0.54,,True,,0.89,,True,,2026-04-04 15:34:00,,3,,True,2,,True,False,,False,0,True
3299,4,3,2026-05-02 10:14,-0.15,0.49,Revisó materiales del curso,Revisó materiales del curso,-0.15,,True,,0.49,,True,,2026-05-02 10:14:00,,4,,True,3,,True,False,,False,0,True
1585,5,4,2026-04-05 16:29,0.05,0.10,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.05,,True,,0.1,,True,,2026-04-05 16:29:00,,5,,True,4,,True,False,,False,0,True
2260,6,5,2026-05-17 11:04,-0.04,0.30,Registró una respuesta breve,Registró una respuesta breve,-0.04,,True,,0.3,,True,,2026-05-17 11:04:00,,6,,True,5,,True,False,,False,0,True
430,7,6,2026-05-21 09:51,0.37,0.49,Terminó la actividad con seguridad,Terminó la actividad con seguridad,0.37,,True,,0.49,,True,,2026-05-21 09:51:00,,7,,True,6,,True,False,,False,0,True
3082,8,7,2026-04-27 17:37,0.67,-0.14,Recibió una devolución positiva,Recibió una devolución positiva,0.67,,True,,-0.14,,True,,2026-04-27 17:37:00,,8,,True,7,,True,False,,False,0,True
4668,9,8,2026-05-29 10:15,0.34,-0.07,Terminó la actividad con seguridad,Terminó la actividad con seguridad,0.34,,True,,-0.07,,True,,2026-05-29 10:15:00,,9,,True,8,,True,False,,False,0,True
305,10,9,2026-05-28 15:42,-0.53,0.73,Se sintió presionado por el tiempo,Se sintió presionado por el tiempo,-0.53,,True,,0.73,,True,,2026-05-28 15:42:00,,10,,True,9,,True,False,,False,0,True
3169,11,10,2026-04-23 13:16,-0.41,0.91,Se sintió presionado por el tiempo,Se sintió presionado por el tiempo,-0.41,,True,,0.91,,True,,2026-04-23 13:16:00,,11,,True,10,,True,False,,False,0,True
3137,12,11,2026-05-13 16:26,-0.01,-0.26,Registró una respuesta breve,Registró una respuesta breve,-0.01,,True,,-0.26,,True,,2026-05-13 16:26:00,,12,,True,11,,True,False,,False,0,True
890,13,12,2026-04-01 10:02,0.40,0.21,Encontró una solución funcional,Encontró una solución funcional,0.4,,True,,0.21,,True,,2026-04-01 10:02:00,,13,,True,12,,True,False,,False,0,True
2871,14,1,2026-05-13 14:06,-0.10,0.51,Completó una etapa intermedia,Completó una etapa intermedia,-0.1,,True,,0.51,,True,,2026-05-13 14:06:00,,14,,True,1,,True,False,,False,0,True
3798,15,2,2026-04-21 16:45,-0.22,0.67,Revisó materiales del curso,Revisó materiales del curso,-0.22,,True,,0.67,,True,,2026-04-21 16:45:00,,15,,True,2,,True,False,,False,0,True
5103,16,3,2026-04-12 09:33,0.24,-0.43,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,0.24,,True,,-0.43,,True,,2026-04-12 09:33:00,,16,,True,3,,True,False,,False,0,True
4744,17,4,2026-04-25 12:12,0.26,0.13,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.26,,True,,0.13,,True,,2026-04-25 12:12:00,,17,,True,4,,True,False,,False,0,True
2384,18,5,2026-05-04 08:25,-0.53,0.70,Se bloqueó durante la ejecución del código,Se bloqueó durante la ejecución del código,-0.53,,True,,0.7,,True,,2026-05-04 08:25:00,,18,,True,5,,True,False,,False,0,True
88,19,6,2026-04-08 17:52,0.65,0.31,Recibió una devolución positiva,Recibió una devolución positiva,0.65,,True,,0.31,,True,,2026-04-08 17:52:00,,19,,True,6,,True,False,,False,0,True
4151,20,7,2026-05-17 09:35,0.48,0.19,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.48,,True,,0.19,,True,,2026-05-17 09:35:00,,20,,True,7,,True,False,,False,0,True
1765,21,8,2026-05-07 10:48,-0.24,0.59,Registró una respuesta breve,Registró una respuesta breve,-0.24,,True,,0.59,,True,,2026-05-07 10:48:00,,21,,True,8,,True,False,,False,0,True
2107,22,9,2026-04-16 11:42,0.13,0.13,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.13,,True,,0.13,,True,,2026-04-16 11:42:00,,22,,True,9,,True,False,,False,0,True
5642,23,10,2026-05-30 13:25,0.92,-0.80,Terminó la actividad con seguridad,Terminó la actividad con seguridad,0.92,,True,,-0.8,,True,,2026-05-30 13:25:00,,23,,True,10,,True,False,,False,0,True
3983,24,11,2026-05-03 14:51,-0.14,0.25,Realizó la actividad sin comentarios especiales,Realizó la actividad sin comentarios especiales,-0.14,,True,,0.25,,True,,2026-05-03 14:51:00,,24,,True,11,,True,False,,False,0,True
3545,25,12,2026-04-13 11:21,0.41,0.66,Recibió una devolución positiva,Recibió una devolución positiva,0.41,,True,,0.66,,True,,2026-04-13 11:21:00,,25,,True,12,,True,False,,False,0,True
5823,1,1,2026-05-28 16:31,-0.31,0.99,Se bloqueó durante la ejecución del código,Se bloqueó durante la ejecución del código,-0.31,,True,,0.99,,True,,2026-05-28 16:31:00,,1,,True,1,,True,False,,False,0,True
2838,2,2,2026-05-12 08:27,-0.12,0.45,Completó una etapa intermedia,Completó una etapa intermedia,-0.12,,True,,0.45,,True,,2026-05-12 08:27:00,,2,,True,2,,True,False,,False,0,True
2075,3,3,2026-04-11 08:58,-0.19,0.77,Revisó materiales del curso,Revisó materiales del curso,-0.19,,True,,0.77,,True,,2026-04-11 08:58:00,,3,,True,3,,True,False,,False,0,True
1114,4,4,2026-05-13 09:51,-0.47,0.80,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.47,,True,,0.8,,True,,2026-05-13 09:51:00,,4,,True,4,,True,False,,False,0,True
1415,5,5,2026-04-06 13:39,-0.13,0.36,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,-0.13,,True,,0.36,,True,,2026-04-06 13:39:00,,5,,True,5,,True,False,,False,0,True
5298,6,6,2026-05-19 12:52,-0.39,0.26,Se sintió presionado por el tiempo,Se sintió presionado por el tiempo,-0.39,,True,,0.26,,True,,2026-05-19 12:52:00,,6,,True,6,,True,False,,False,0,True
1600,7,7,2026-04-14 17:15,0.39,0.72,Terminó la actividad con seguridad,Terminó la actividad con seguridad,0.39,,True,,0.72,,True,,2026-04-14 17:15:00,,7,,True,7,,True,False,,False,0,True
1347,8,8,2026-04-10 10:52,-0.74,0.81,Mostró frustración ante errores repetidos,Mostró frustración ante errores repetidos,-0.74,,True,,0.81,,True,,2026-04-10 10:52:00,,8,,True,8,,True,False,,False,0,True
1949,9,9,2026-05-05 10:30,-0.40,0.70,Tuvo dificultades para avanzar,Tuvo dificultades para avanzar,-0.4,,True,,0.7,,True,,2026-05-05 10:30:00,,9,,True,9,,True,False,,False,0,True
5084,10,10,2026-04-22 10:32,-0.49,0.62,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.49,,True,,0.62,,True,,2026-04-22 10:32:00,,10,,True,10,,True,False,,False,0,True
2240,11,11,2026-05-03 10:46,-0.45,-0.61,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.45,,True,,-0.61,,True,,2026-05-03 10:46:00,,11,,True,11,,True,False,,False,0,True
3977,12,12,2026-05-26 09:59,0.57,-0.42,Recibió una devolución positiva,Recibió una devolución positiva,0.57,,True,,-0.42,,True,,2026-05-26 09:59:00,,12,,True,12,,True,False,,False,0,True
1568,13,1,2026-04-22 11:37,-0.31,0.75,Tuvo dificultades para avanzar,Tuvo dificultades para avanzar,-0.31,,True,,0.75,,True,,2026-04-22 11:37:00,,13,,True,1,,True,False,,False,0,True
83,14,2,2026-04-30 09:14,0.11,0.14,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.11,,True,,0.14,,True,,2026-04-30 09:14:00,,14,,True,2,,True,False,,False,0,True
5661,15,3,2026-04-09 08:24,0.86,0.84,Se mostró motivado durante la tarea,Se mostró motivado durante la tarea,0.86,,True,,0.84,,True,,2026-04-09 08:24:00,,15,,True,3,,True,False,,False,0,True
728,16,4,2026-05-23 11:59,-0.77,0.76,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.77,,True,,0.76,,True,,2026-05-23 11:59:00,,16,,True,4,,True,False,,False,0,True
5466,17,5,2026-04-26 08:40,0.79,0.05,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.79,,True,,0.05,,True,,2026-04-26 08:40:00,,17,,True,5,,True,False,,False,0,True
4035,18,6,2026-05-30 17:47,-0.12,0.40,Realizó la actividad sin comentarios especiales,Realizó la actividad sin comentarios especiales,-0.12,,True,,0.4,,True,,2026-05-30 17:47:00,,18,,True,6,,True,False,,False,0,True
669,19,7,2026-05-20 16:37,0.17,0.05,Registró una respuesta breve,Registró una respuesta breve,0.17,,True,,0.05,,True,,2026-05-20 16:37:00,,19,,True,7,,True,False,,False,0,True
2935,20,8,2026-04-14 13:26,-0.06,0.02,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,-0.06,,True,,0.02,,True,,2026-04-14 13:26:00,,20,,True,8,,True,False,,False,0,True
5783,21,9,2026-05-09 14:02,0.18,0.99,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,0.18,,True,,0.99,,True,,2026-05-09 14:02:00,,21,,True,9,,True,False,,False,0,True
1326,22,10,2026-05-21 10:13,-0.28,0.48,Completó una etapa intermedia,Completó una etapa intermedia,-0.28,,True,,0.48,,True,,2026-05-21 10:13:00,,22,,True,10,,True,False,,False,0,True
2314,23,11,2026-05-17 16:37,-0.31,0.51,Se sintió presionado por el tiempo,Se sintió presionado por el tiempo,-0.31,,True,,0.51,,True,,2026-05-17 16:37:00,,23,,True,11,,True,False,,False,0,True
3050,24,12,2026-04-20 15:28,0.24,0.39,Registró una respuesta breve,Registró una respuesta breve,0.24,,True,,0.39,,True,,2026-04-20 15:28:00,,24,,True,12,,True,False,,False,0,True
4261,25,1,2026-05-30 14:12,-0.09,-0.16,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,-0.09,,True,,-0.16,,True,,2026-05-30 14:12:00,,25,,True,1,,True,False,,False,0,True
3706,1,2,2026-04-05 11:40,-0.22,0.57,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,-0.22,,True,,0.57,,True,,2026-04-05 11:40:00,,1,,True,2,,True,False,,False,0,True
1510,2,3,2026-04-11 17:01,-0.35,0.39,No logró completar la actividad a tiempo,No logró completar la actividad a tiempo,-0.35,,True,,0.39,,True,,2026-04-11 17:01:00,,2,,True,3,,True,False,,False,0,True
200,3,4,2026-05-07 13:39,-0.03,0.17,Analizó ejemplos antes de resolver,Analizó ejemplos antes de resolver,-0.03,,True,,0.17,,True,,2026-05-07 13:39:00,,3,,True,4,,True,False,,False,0,True
229,4,5,2026-05-11 08:45,-0.47,0.63,No logró completar la actividad a tiempo,No logró completar la actividad a tiempo,-0.47,,True,,0.63,,True,,2026-05-11 08:45:00,,4,,True,5,,True,False,,False,0,True
1216,5,6,2026-05-06 14:55,-0.17,0.64,Continuó trabajando con apoyo parcial,Continuó trabajando con apoyo parcial,-0.17,,True,,0.64,,True,,2026-05-06 14:55:00,,5,,True,6,,True,False,,False,0,True
4239,6,7,2026-05-28 13:25,-0.27,0.86,Registró una respuesta breve,Registró una respuesta breve,-0.27,,True,,0.86,,True,,2026-05-28 13:25:00,,6,,True,7,,True,False,,False,0,True
2407,7,8,2026-05-19 08:41,-0.98,0.31,Tuvo dudas persistentes sobre la consigna,Tuvo dudas persistentes sobre la consigna,-0.98,,True,,0.31,,True,,2026-05-19 08:41:00,,7,,True,8,,True,False,,False,0,True
714,8,9,2026-04-11 15:10,0.36,0.63,Avanzó sin mayores dificultades,Avanzó sin mayores dificultades,0.36,,True,,0.63,,True,,2026-04-11 15:10:00,,8,,True,9,,True,False,,False,0,True
2467,9,10,2026-04-29 09:58,0.25,-0.39,Registró una respuesta breve,Registró una respuesta breve,0.25,,True,,-0.39,,True,,2026-04-29 09:58:00,,9,,True,10,,True,True,id_registro duplicado,False,1,False
